source,target,weight
00000000003388814473,00000000003458547073,0.00684210526316
00000000003388814473,00000000002792974586,0.00147492625369
00000000003388814473,00000000000469476999,0.0666666666667
00000000003388814473,00000000002846793152,0.00251730648206
00000000003388814473,00000000000055167432,0.00119821978774
00000000003388814473,00000000000269793645,0.00192307692308
00000000003388814473,00000000000433478038,0.00390625
00000000003388814473,00000000003299700031,0.000875656742557
00000000003388814473,00000000003317903588,0.00401785714286
00000000003388814473,00000000003965555000,0.000553097345133
00000000003388814473,00000000003837691162,0.00439367311072
00000000003388814473,00000000003285430993,0.00359712230216
00000000003388814473,00000000003307076900,0.00854700854701
00000000003388814473,00000000000134201362,0.00611246943765
00000000003388814473,00000000004582160903,0.00213219616205
00000000003388814473,00000000003593256074,0.0227272727273
00000000003388814473,00000000003667252033,0.0217391304348
00000000003388814473,00000000003615401833,0.00176056338028
00000000003388814473,00000000000032007157,0.005
00000000003388814473,00000000003617511613,0.027027027027
00000000003388814473,00000000004474202056,0.000394011032309
00000000003388814473,00000000003751914442,0.0171232876712
00000000000154280902,00000000000256300291,0.000158679784195
00000000000154280902,00000000001904333923,0.25
00000000003307659116,00000000003420685479,0.0166666666667
00000000003307659116,00000000000063701775,0.00017228507437
00000000003307659116,00000000000042623411,0.015625
00000000003307659116,00000000000098310564,0.000110537951363
00000000003307659116,00000000000199274986,0.00021815008726
00000000003307659116,00000000003417505984,0.0172413793103
00000000003307659116,00000000000158118018,0.00568181818182
00000000003307659116,00000000003435753765,0.0016339869281
00000000000778337102,00000000000141208596,0.00653594771242
00000000000778337102,00000000000378056166,0.0357142857143
00000000002551904306,00000000000033992879,0.5
00000000002551904306,00000000000831802152,0.025641025641
00000000002551904306,00000000000250176278,0.147058823529
00000000002551904306,00000000002768661213,0.0405405405405
00000000002551904306,00000000002770894640,0.166666666667
00000000002551904306,00000000003922122753,0.25
00000000002551904306,00000000003380084074,0.0833333333333
00000000002551904306,00000000003222109308,0.5
00000000002551904306,00000000003233945748,0.5
00000000002551904306,00000000002897555253,0.5
00000000002551904306,00000000002772005469,0.0833333333333
00000000002551904306,00000000004080503536,0.025
00000000002551904306,00000000000625785425,0.047619047619
00000000002551904306,00000000000374261790,0.5
00000000002551904306,00000000002186741431,0.06
00000000002551904306,00000000000435824983,0.1
00000000002551904306,00000000002289092282,0.047619047619
00000000002551904306,00000000003827954656,0.0625
00000000002551904306,00000000002416118265,0.0616438356164
00000000002551904306,00000000002977039535,0.25
00000000002551904306,00000000002741917128,0.1
00000000002551904306,00000000003761437407,0.12
00000000002551904306,00711100514910339072,0.3
00000000002551904306,00000000003736501994,0.5
00000000002551904306,00000000001659849062,0.030612244898
00000000002551904306,00000000004576009995,0.25
00000000002551904306,00000000004020620159,0.0714285714286
00000000002551904306,00000000003407395625,0.0384615384615
00000000002551904306,00000000000617728677,0.125
00000000002551904306,00716687772535373824,0.5
00000000002551904306,00000000004479366857,0.0588235294118
00000000002551904306,00000000001369526160,0.166666666667
00000000002551904306,00708982385921159168,0.5
00000000002551904306,00000000003140218773,0.5
00000000002551904306,00000000000243207287,0.2
00000000002551904306,00000000000946677433,0.166666666667
00000000002551904306,00000000002433083575,0.0333333333333
00000000002551904306,00000000000505107900,0.5
00000000002551904306,00000000000507663875,0.0196078431373
00000000002551904306,00000000002934602490,0.5
00000000002551904306,00000000004891887803,0.5
00000000002551904306,00000000002866162869,0.5
00000000002551904306,00000000002274691870,0.0204081632653
00000000002551904306,00000000002652410137,0.0357142857143
00000000002551904306,00000000000133451577,0.1
00000000002551904306,00000000004250310141,0.5
00000000002551904306,00000000003099288025,0.0161290322581
00000000002551904306,00000000001650934308,0.166666666667
00000000002551904306,00000000004643694988,0.0128205128205
00000000002551904306,00000000004274919556,0.5
00000000002551904306,00000000002790247268,0.0526315789474
00000000002551904306,00000000003051877566,0.1
00000000002551904306,00000000000718927286,0.0238095238095
00000000002551904306,00000000000633000829,0.0666666666667
00000000002551904306,00000000004171587742,0.5
00000000002551904306,00000000003229425847,0.119047619048
00000000002551904306,00000000004830692129,0.5
00000000002551904306,00000000004765425932,0.333333333333
00000000002551904306,00000000000192465021,0.0714285714286
00000000002551904306,00000000002320426316,0.5
00000000002551904306,00000000000240822247,0.00980392156863
00000000002551904306,00000000004176423613,0.5
00000000002551904306,00000000000306951868,0.00806451612903
00000000002551904306,00000000004919104252,0.0769230769231
00000000002551904306,00000000001735328460,0.5
00000000002551904306,00000000004419378863,0.5
00000000002551904306,00000000001104452606,0.1
00000000002551904306,00000000002230788793,0.333333333333
00000000002551904306,00000000001447201154,0.02
00000000002551904306,00000000004700020866,0.0555555555556
00000000002551904306,00000000002848949950,0.0229166666667
00000000002551904306,00000000001150266702,0.133333333333
00000000002551904306,00000000003069156226,0.5
00000000002551904306,00000000000159965378,0.25
00000000002551904306,00000000002451555276,0.125
00000000002551904306,00000000001452900042,0.0397727272727
00000000002551904306,00000000004061550022,0.0185185185185
00000000002551904306,00000000000509295896,0.5
00000000002551904306,00000000003674331443,0.2
00000000002551904306,00000000002459275935,0.104166666667
00000000002551904306,00000000000264981507,0.0833333333333
00000000002551904306,00000000000410675207,0.5
00000000002551904306,00000000002891774568,0.0454545454545
00000000002551904306,00000000004510186937,0.5
00000000002551904306,00000000000036212365,0.0714285714286
00000000002551904306,00000000003371094761,0.5
00000000002551904306,00000000000210736674,0.0714285714286
00000000002551904306,00000000003369270147,0.1
00000000002551904306,00000000003345837099,0.166666666667
00000000002551904306,00000000000349599868,0.0714285714286
00000000002551904306,00000000002567022519,0.05
00000000002551904306,00711985469869977600,0.5
00000000002551904306,00000000002351897400,0.5
00000000002551904306,00000000000989343686,0.0243902439024
00000000002551904306,00000000000956812705,0.121212121212
00000000002551904306,00000000002446197608,0.166666666667
00000000002551904306,00000000004499388802,0.1
00000000002551904306,00000000001022904800,0.0779220779221
00000000002551904306,00000000000282538466,0.166666666667
00000000002551904306,00000000000037122929,0.125
00000000002551904306,00000000002232267262,0.0333333333333
00000000002551904306,00000000001906559318,0.0810810810811
00000000002551904306,00000000004149386374,0.1
00000000002551904306,00000000000031611809,0.1
00000000002551904306,00000000002422700730,0.0238095238095
00000000002551904306,00000000000083608202,0.166666666667
00000000002551904306,00000000003309179996,0.0454545454545
00000000002551904306,00000000000318745540,0.166666666667
00000000002551904306,00000000001850701152,0.147058823529
00000000002551904306,00000000003254569430,0.0333333333333
00000000002551904306,00000000002457677490,0.166666666667
00000000002551904306,00000000004312845792,0.0333333333333
00000000002551904306,00000000002800940459,0.375
00000000002551904306,00000000003279819918,0.0681818181818
00000000002551904306,00000000001954865581,0.0833333333333
00000000002551904306,00000000000017464458,0.5
00000000002551904306,00000000003070234727,0.0277777777778
00000000002551904306,00000000002561112182,0.0294117647059
00000000002551904306,00000000003879885689,0.5
00000000002551904306,00000000002730857700,0.0120481927711
00000000002551904306,00000000001945438770,0.166666666667
00000000002551904306,00000000000027250486,0.25
00000000002551904306,00000000003551585663,0.5
00000000002551904306,00000000000865612471,0.0454545454545
00000000002551904306,00000000002408029495,0.1875
00000000002551904306,00000000002407577790,0.25
00000000002551904306,00000000003632795235,0.108695652174
00000000002551904306,00000000003487591159,0.5
00000000002551904306,00000000000399622781,0.0555555555556
00000000002551904306,00000000000902010354,0.0769230769231
00000000002551904306,00000000001406582136,0.0117647058824
00000000002551904306,00000000003266403271,0.25
00000000002551904306,00000000004364875049,0.25
00000000002551904306,00000000001280847889,0.0277777777778
00000000002551904306,00719013119431995392,0.5
00000000002551904306,00000000002273342491,0.0689655172414
00000000002551904306,00000000002459282435,0.128571428571
00000000002551904306,00000000003229432811,0.0952380952381
00000000002551904306,00000000002458392152,0.181818181818
00000000002551904306,00000000004565297475,0.125
00000000002551904306,00000000002605977124,0.0576923076923
00000000002551904306,00000000003177288887,0.25
00000000002551904306,00000000004441685241,0.178571428571
00000000002551904306,00000000001608632034,0.25
00000000002551904306,00000000000402974438,0.1
00000000002551904306,00000000000208816832,0.5
00000000002551904306,00000000000531518317,0.166666666667
00000000002551904306,00000000002610468775,0.125
00000000002551904306,00701853377714593793,0.5
00000000002551904306,00000000002965910345,0.142857142857
00000000002551904306,00000000002321293970,0.0833333333333
00000000002551904306,00000000002207321624,0.1
00000000002551904306,00000000004342353269,0.0851063829787
00000000002551904306,00000000000145674589,0.0625
00000000002551904306,00000000003415054865,0.166666666667
00000000002551904306,00000000004383084973,0.00568181818182
00000000002551904306,00000000000082633295,0.5
00000000002551904306,00000000003238861148,0.125
00000000002551904306,00000000003364364236,0.0769230769231
00000000002551904306,00000000001303613310,0.3
00000000002551904306,00000000002665853560,0.0833333333333
00000000002551904306,00000000000885078499,0.02
00000000002551904306,00000000000883599230,0.0833333333333
00000000002551904306,00000000003612890001,0.142857142857
00000000002551904306,00000000001658886798,0.0681818181818
00000000002551904306,00000000002948397105,0.375
00000000002551904306,00000000003324732189,0.25
00000000002551904306,00000000002541202581,0.0714285714286
00000000002551904306,00000000000586785064,0.25
00000000002551904306,00000000002908391539,0.0666666666667
00000000002551904306,00712784823534948353,0.25
00000000002551904306,00000000002448047358,0.0909090909091
00000000002551904306,00000000001043503891,0.1
00000000002551904306,00000000001321275720,0.1
00000000002551904306,00000000003360023915,0.166666666667
00000000002551904306,00000000004143270437,0.5
00000000002551904306,00000000001723286234,0.0416666666667
00000000002551904306,00000000001465501562,0.15625
00000000002551904306,00000000003356727561,0.2
00000000002551904306,00000000001542497635,0.0208333333333
00000000002551904306,00000000000378610892,0.00833333333333
00000000002551904306,00000000002298794130,0.0952380952381
00000000002551904306,00000000001290140503,0.0648148148148
00000000002551904306,00000000002386380595,0.5
00000000002551904306,00000000003488732903,0.333333333333
00000000002551904306,00000000004496388742,0.166666666667
00000000002551904306,00000000002724055603,0.333333333333
00000000002551904306,00000000001246998120,0.25
00000000002551904306,00000000000568433423,0.0952380952381
00000000002551904306,00000000001480306915,0.0714285714286
00000000002551904306,00000000002872585257,0.0049504950495
00000000002551904306,00000000001469743448,0.041095890411
00000000002551904306,00000000001046755602,0.0238095238095
00000000002551904306,00000000001851418730,0.130434782609
00000000002551904306,00717601181875453952,0.0555555555556
00000000002551904306,00000000000462581460,0.25
00000000002551904306,00000000002551904306,0.5
00000000002551904306,00000000002924704166,0.0714285714286
00000000002551904306,00000000002315097972,0.0625
00000000002551904306,00000000000165053882,0.25
00000000002551904306,00000000004868651945,0.166666666667
00000000002551904306,00000000002268004967,0.0833333333333
00000000002551904306,00000000004891520512,0.5
00000000002551904306,00000000003857870353,0.0344827586207
00000000002551904306,00000000000297302006,0.0192307692308
00000000002551904306,00000000001456875607,0.166666666667
00000000002551904306,00000000002791178852,0.0116279069767
00000000002551904306,00000000003366691767,0.1
00000000002551904306,00000000002356788799,0.0714285714286
00000000002551904306,00708600892975652870,0.0555555555556
00000000002551904306,00000000003514866976,0.2
00000000002551904306,00000000002338200619,0.5
00000000002551904306,00000000002416422365,0.125
00000000002551904306,00000000000593880838,0.0909090909091
00000000002551904306,00000000001570395493,0.0227272727273
00000000002551904306,00000000000623421332,0.0454545454545
00000000002551904306,00000000003078069845,0.5
00000000002551904306,00000000004689160052,0.0192307692308
00000000002551904306,00000000001651150771,0.102040816327
00000000002551904306,00000000002420895163,0.166666666667
00000000002551904306,00000000001297353139,0.05
00000000002551904306,00000000002592434226,0.25
00000000002551904306,00000000000390781513,0.127777777778
00000000002551904306,00000000004653275182,0.2
00000000002551904306,00000000001458672649,0.00724637681159
00000000002551904306,00000000000323711147,0.125
00000000002551904306,00706664688658964480,0.166666666667
00000000002551904306,00000000001317278070,0.00877192982456
00000000002551904306,00000000000284553397,0.0454545454545
00000000002551904306,00000000000592958970,0.0833333333333
00000000002551904306,00000000001511460624,0.027027027027
00000000002551904306,00000000002794096199,0.25
00000000002551904306,00000000002451524356,0.1
00000000002551904306,00000000000884963431,0.107142857143
00000000002551904306,00000000003293304636,0.333333333333
00000000002551904306,00000000003402541023,0.25
00000000002551904306,00000000002888149690,0.0714285714286
00000000002551904306,00000000004053884297,0.0625
00000000002551904306,00000000001685795454,0.00877192982456
00000000002551904306,00000000003039159118,0.0104166666667
00000000002551904306,00000000002382653492,0.0714285714286
00000000002551904306,00000000002301844219,0.0714285714286
00000000002551904306,00000000001856007685,0.0562130177515
00000000002551904306,00000000000837534200,0.0535714285714
00000000002551904306,00000000001641528168,0.0714285714286
00000000002551904306,00000000000821757163,0.25
00000000002551904306,00000000000599734208,0.0714285714286
00000000002551904306,00000000001556259583,0.115384615385
00000000002551904306,00000000003089076538,0.0555555555556
00000000002551904306,00000000002709311665,0.0714285714286
00000000002551904306,00000000001965448615,0.0416666666667
00000000002551904306,00000000001191830412,0.2
00000000002551904306,00000000001173564193,0.25
00000000002551904306,00000000002758149657,0.0214285714286
00000000002551904306,00707553351127470080,0.025641025641
00000000002551904306,00000000001671882050,0.25
00000000002551904306,00000000004431307407,0.166666666667
00000000002551904306,00000000000081724639,0.0416666666667
00000000002551904306,00000000001145997344,0.05
00000000002551904306,00000000003543924373,0.0625
00000000002551904306,00000000000994111987,0.15
00000000002551904306,00000000002695455798,0.05
00000000002551904306,00000000000894989119,0.0364583333333
00000000002551904306,00000000002254784331,0.0291666666667
00000000002551904306,00000000002969405459,0.0731707317073
00000000002551904306,00000000003030092349,0.0909090909091
00000000002551904306,00000000002354264485,0.0652173913043
00000000002551904306,00000000003432692356,0.5
00000000002551904306,00000000002975285811,0.0357142857143
00000000002551904306,00000000002897202707,0.047619047619
00000000002551904306,00000000000586769255,0.1875
00000000002551904306,00000000002459589950,0.25
00000000002551904306,00000000001334889962,0.1
00000000002551904306,00000000000566481641,0.0611510791367
00000000002551904306,00000000000839230752,0.0535714285714
00000000002551904306,00000000002635222943,0.125
00000000002551904306,00000000002693823524,0.06
00000000002551904306,00000000003091313351,0.5
00000000002551904306,00000000004210664473,0.214285714286
00000000002551904306,00000000002702120858,0.1
00000000002551904306,00000000001448806591,0.0333333333333
00000000002551904306,00000000002919874388,0.5
00000000002551904306,00000000001657272721,0.0522388059701
00000000002551904306,00000000000187156221,0.0227272727273
00000000002551904306,00000000000103652362,0.0135135135135
00000000002551904306,00000000002898685710,0.285714285714
00000000002551904306,00000000000260453649,0.0277777777778
00000000002551904306,00000000002760321443,0.0416666666667
00000000002551904306,00000000003347662305,0.0185185185185
00000000002551904306,00000000002994866831,0.25
00000000002551904306,00000000002262037103,0.0454545454545
00000000002551904306,00000000003428695011,0.0833333333333
00000000002551904306,00000000002368052501,0.0169491525424
00000000002551904306,00000000000043549515,0.045045045045
00000000002551904306,00000000002546561838,0.125
00000000002551904306,00700843287293235200,0.0833333333333
00000000002551904306,00000000003065660945,0.0666666666667
00000000002551904306,00000000003412291096,0.00390625
00000000002551904306,00000000002809733638,0.25
00000000002551904306,00000000000594485681,0.0416666666667
00000000002551904306,00000000003439999692,0.166666666667
00000000002551904306,00000000002987134190,0.0862068965517
00000000002551904306,00000000001538512826,0.0172413793103
00000000002551904306,00000000001403491964,0.0151515151515
00000000002551904306,00000000001432898802,0.125
00000000002551904306,00000000000585674093,0.5
00000000002551904306,00000000000206576645,0.0855263157895
00000000002551904306,00000000003158356220,0.0384615384615
00000000002551904306,00000000002809845758,0.0625
00000000002551904306,00000000004783821650,0.0833333333333
00000000002551904306,00000000000348573664,0.166666666667
00000000002551904306,00000000002859782428,0.166666666667
00000000002551904306,00000000003009402213,0.0454545454545
00000000002551904306,00000000000593403577,0.0625
00000000002551904306,00000000002710863508,0.0227272727273
00000000002551904306,00000000001279220006,0.0714285714286
00000000002551904306,00000000004458727277,0.00537634408602
00000000002551904306,00000000002984893510,0.0961538461538
00000000002551904306,00000000001377708624,0.0714285714286
00000000002551904306,00000000001655987768,0.125
00000000002551904306,00000000002840976321,0.0833333333333
00000000002551904306,00000000004241452996,0.0192307692308
00000000002551904306,00000000001446138943,0.0277777777778
00000000002551904306,00000000002350471492,0.05
00000000002551904306,00000000003369395147,0.5
00000000002551904306,00000000002472123963,0.05
00000000002551904306,00000000002767126967,0.122222222222
00000000002551904306,00000000002175327555,0.0555555555556
00000000002551904306,00000000003840460152,0.0384615384615
00000000002551904306,00000000002306530992,0.1
00000000002551904306,00000000003322190234,0.125
00000000002551904306,00000000003140065523,0.0681818181818
00000000002551904306,00000000002714436740,0.0576923076923
00000000002551904306,00000000003039127378,0.5
00000000002551904306,00000000000465758735,0.25
00000000002551904306,00000000002263124048,0.0416666666667
00000000002551904306,00000000003242156105,0.25
00000000002551904306,00000000002615039484,0.0833333333333
00000000002551904306,00000000000140801501,0.0142857142857
00000000002551904306,00000000003216710907,0.5
00000000002551904306,00000000003102800573,0.00952380952381
00000000002551904306,00000000000027789186,0.0049504950495
00000000002551904306,00000000000730010521,0.0135135135135
00000000002551904306,00000000000359529660,0.0833333333333
00000000002551904306,00000000002322878353,0.2
00000000002551904306,00000000002602294100,0.0357142857143
00000000002551904306,00000000003229416089,0.115384615385
00000000002551904306,00000000003434234428,0.00961538461538
00000000002551904306,00000000000897564180,0.159090909091
00000000002551904306,00000000003299587089,0.1
00000000002551904306,00000000002786014139,0.125
00000000002551904306,00720194506977644544,0.5
00000000002551904306,00000000003301219747,0.09375
00000000002551904306,00000000002787620148,0.0652173913043
00000000002551904306,00000000002635205705,0.125
00000000002551904306,00000000001246434848,0.0454545454545
00000000002551904306,00000000000493923756,0.113636363636
00000000002551904306,00000000000701262044,0.0625
00000000002551904306,00000000002561470978,0.05
00000000002551904306,00000000000857606107,0.0673076923077
00000000002551904306,00000000001066499760,0.00746268656716
00000000002551904306,00000000000181843344,0.166666666667
00000000002551904306,00000000000521839106,0.25
00000000002551904306,00000000000759702715,0.141304347826
00000000002551904306,00000000000046038355,0.030303030303
00000000002551904306,00000000002429128869,0.375
00000000002551904306,00000000000322283224,0.125
00000000002551904306,00000000001469846732,0.0384615384615
00000000002551904306,00000000002369759791,0.0833333333333
00000000002551904306,00000000003173225362,0.0833333333333
00000000002551904306,00000000002183541010,0.0833333333333
00000000002551904306,00000000003250997017,0.0333333333333
00000000002551904306,00000000000845154482,0.0666666666667
00000000002551904306,00000000002567691287,0.0686274509804
00000000002551904306,00000000000584837611,0.0384615384615
00000000002551904306,00000000000238519795,0.0833333333333
00000000004569969881,00721332300542320642,0.5
00000000004569969881,00000000000061156375,0.0027027027027
00000000004569969881,00000000003249530210,0.00769230769231
00000000004569969881,00000000000132385468,0.00160256410256
00000000003617565794,00000000000142656352,0.000300661455201
00000000003617565794,00000000003732148402,0.000695894224078
00000000003617565794,00000000001938827029,0.000754147812971
00000000003617565794,00000000003305849628,0.0011655011655
00000000003617565794,00000000003439951154,0.00063371356147
00000000003617565794,00000000003292816602,0.000581395348837
00000000003617565794,00000000003965584694,0.00301204819277
00000000003617565794,00000000003527418314,0.000249584026622
00000000003617565794,00000000003302972648,0.00124688279302
00000000003617565794,00000000003312645884,0.00240384615385
00000000003617565794,00000000000941862163,0.000153704272979
00000000003617565794,00000000002826635156,0.000361445783133
00000000003617565794,00000000000137589549,0.00802139037433
00000000003617565794,00000000000517101668,0.000769230769231
00000000003617565794,00000000001882312400,0.0178571428571
00000000003617565794,00000000004665964152,0.000539956803456
00000000003617565794,00000000003324046140,0.000676589986468
00000000003617565794,00000000003705854174,0.000536193029491
00000000003617565794,00000000000055167432,8.5587127696e-05
00000000003617565794,00000000000152240489,0.00047619047619
00000000003617565794,00000000003458547073,0.00157894736842
00000000003617565794,00000000003965555000,0.000553097345133
00000000003617565794,00000000003837691162,0.000439367311072
00000000003617565794,00000000000337551584,0.000424448217317
00000000000025628754,00000000000219583291,0.00561797752809
00000000000025628754,00000000000034352784,0.0208333333333
00000000000351672429,00000000000168063791,0.00248138957816
00000000000351672429,00000000000341442516,0.000665778961385
00000000000351672429,00719796715780448256,0.00143163922691
00000000000045565749,00000000000017533282,0.25
00000000000045565749,00000000000221537753,0.25
00000000000155626577,00000000003281149314,0.00925925925926
00000000000155626577,00000000004613557471,0.00282485875706
00000000000155626577,00000000004848161419,0.00431034482759
00000000000155626577,00000000003309489938,0.000948766603416
00000000000155626577,00000000003297538885,0.000602409638554
00000000000155626577,00000000003682588934,0.0010718113612
00000000000155626577,00000000002521189226,0.0238095238095
00000000000155626577,00000000000083047008,0.015625
00000000000155626577,00000000000063701775,0.00017228507437
00000000000155626577,00000000000406192324,0.0294117647059
00000000000155626577,00000000000079355995,0.000970873786408
00000000000155626577,00000000000039455426,0.0047619047619
00000000000155626577,00000000003301396250,0.000351864883885
00000000000155626577,00000000000183339186,0.000673854447439
00000000000155626577,00000000000199274986,0.00087260034904
00000000000155626577,00000000000098310564,0.000147383935151
00000000000155626577,00000000003421235332,0.00704225352113
00000000000155626577,00000000003705854174,0.000268096514745
00000000000155626577,00000000003307115520,0.000328083989501
00000000000155626577,00000000003439951154,0.00063371356147
00000000000155626577,00000000003732148402,0.000347947112039
00000000000155626577,00000000000154950688,0.0012936610608
00000000000155626577,00000000001938827029,0.000188536953243
00000000000155626577,00000000003527418314,0.000249584026622
00000000000155626577,00000000000169218664,0.000237642585551
00000000000155626577,00000000003392144060,0.000702247191011
00000000000155626577,00000000003322711152,0.000894454382826
00000000000021814628,00000000000057886753,0.111111111111
00000000000021814628,00000000000280689122,0.5
00000000000021814628,00000000001842688572,0.25
00000000000557198649,00000000000783908341,0.0441176470588
00000000000260453649,00000000001585553167,0.000363372093023
00000000002420895163,00000000002887650614,0.0125
00000000002420895163,00000000001585553167,0.000726744186047
00000000000307354277,00000000000409794917,0.5
00000000000307354277,00000000001162272614,0.181818181818
00000000000307354277,00000000001467811435,0.5
00000000002987134190,00000000002551904306,0.002457002457
00000000002987134190,00000000000197703350,0.010593220339
00000000000174481769,00719796715780448256,0.000357909806729
00000000000174481769,00000000000117736729,0.00145772594752
00000000000293715722,00000000002459169992,0.000318268618714
00000000001886645118,00000000000320952892,0.0238095238095
00720513749917044736,00000000001871304199,0.000722543352601
00000000000415263631,00000000000117736729,0.00291545189504
00000000000168063791,00000000000032449931,0.0333333333333
00000000000168063791,00000000000018839785,0.00292397660819
00000000000168063791,00000000000030417501,0.0384615384615
00000000000168063791,00000000000711694309,0.03
00000000000168063791,00000000000101311381,0.0108280254777
00000000000168063791,00000000000031348594,0.0119047619048
00000000000168063791,00000000002226113918,0.008
00000000000168063791,00000000000954037566,0.025
00000000000168063791,00000000003017586294,0.0357142857143
00000000000168063791,00000000000122346489,0.0227272727273
00000000000168063791,00000000000137780376,0.0151515151515
00000000000168063791,00000000000076858507,0.0625
00000000000168063791,00000000000381674024,0.333333333333
00000000000168063791,00000000000328941811,0.0333333333333
00000000000168063791,00000000000046902941,0.0833333333333
00000000000168063791,00000000000119456978,0.0454545454545
00000000000168063791,00000000000101322960,0.0833333333333
00000000000168063791,00000000000405427035,0.0172018348624
00000000000168063791,00000000000145125358,0.00694444444444
00000000000168063791,00000000000075757768,0.5
00000000000168063791,00000000000880641566,0.0384615384615
00000000000168063791,00000000000355989081,0.0119047619048
00000000000168063791,00000000000207809313,0.00704225352113
00000000000168063791,00000000000280462107,0.25
00000000000168063791,00000000000061156375,0.00810810810811
00000000000168063791,00000000000471741741,0.00420168067227
00000000000168063791,00000000000057998991,0.05
00000000000168063791,00000000000088856792,0.0196078431373
00000000000168063791,00000000000459849561,0.1
00000000000339439341,00000000000577620917,0.0022688598979
00000000000339439341,00000000000341442516,0.000332889480692
00000000000339439341,00000000000205247647,0.00247524752475
00000000000339439341,00000000001053364610,0.00713012477718
00000000000166170557,00000000000577620917,0.000283607487238
00000000000166170557,00719796715780448256,0.000357909806729
00000000000166170557,00000000000341442516,0.000332889480692
00000000001221266119,00000000000308851804,0.00485436893204
00000000004039301475,00000000001053364610,0.000891265597148
00000000002430174896,00000000000230786596,0.0512820512821
00000000002430174896,00000000000168063791,0.00124069478908
00000000002430174896,00000000000019175936,0.00342465753425
00000000002430174896,00000000001871304199,0.00361271676301
00000000002430174896,00000000000202972774,0.01
00000000002430174896,00000000000574444778,0.0204081632653
00000000002430174896,00000000002236540586,0.0065963060686
00000000002430174896,00000000000183524085,0.0181818181818
00000000002430174896,00000000000068326944,0.5
00000000002430174896,00000000000017755316,0.0028901734104
00000000002430174896,00000000000135054291,0.25
00000000000124214995,00000000000141208596,0.00326797385621
00000000000231687318,00000000000248913046,0.00793650793651
00000000000231687318,00709652036229459968,0.0125
00000000000189917061,00000000000141176802,0.0102389078498
00000000000189917061,00000000000019175936,0.00342465753425
00000000000189917061,00000000000088396251,0.00387596899225
00000000000189917061,00000000001871304199,0.0115606936416
00000000000189917061,00000000000017755316,0.0028901734104
00000000000438961173,00000000003288958441,0.00925925925926
00000000000438961173,00000000000963647228,0.0555555555556
00000000000438961173,00000000003397562420,0.0172413793103
00000000000438961173,00000000003181714868,0.00381679389313
00000000000438961173,00000000003854493018,0.016339869281
00000000000438961173,00000000004613557471,0.00282485875706
00000000000438961173,00000000003014449732,0.00306748466258
00000000000438961173,00000000003649077020,0.000600961538462
00000000000438961173,00000000003302685816,0.047619047619
00000000000438961173,00000000003312828866,0.00299401197605
00000000000438961173,00000000000143478020,0.00284090909091
00000000000438961173,00000000003613512074,0.0833333333333
00000000000438961173,00717290403016286208,0.00234263597474
00000000000438961173,00000000000279798313,0.0454545454545
00000000000438961173,00000000003682588934,0.0005359056806
00000000000438961173,00000000004246180236,0.00786163522013
00000000000438961173,00000000003192196782,0.015625
00000000000438961173,00000000003322234063,0.00107991360691
00000000000438961173,00000000000417565033,0.03125
00000000000438961173,00000000000035907199,0.00746268656716
00000000000438961173,00000000003297538885,0.000602409638554
00000000000438961173,00000000002576091577,0.0806451612903
00000000000438961173,00000000003429904282,0.0714285714286
00000000000438961173,00000000003306342980,0.0116279069767
00000000000438961173,00720266814056374272,0.000847457627119
00000000000438961173,00000000002525171172,0.0357142857143
00000000000438961173,00000000003344469672,0.00179533213645
00000000000438961173,00000000003041428218,0.00877192982456
00000000000438961173,00000000000054902299,0.00373134328358
00000000000438961173,00000000003321955633,0.0033185840708
00000000000438961173,00000000000270176702,0.00382555470543
00000000000438961173,00000000001127926933,0.00354609929078
00000000000438961173,00000000003383477795,0.0909090909091
00000000000438961173,00000000000752924209,0.0044776119403
00000000000438961173,00000000003310552848,0.05
00000000000438961173,00716946388576256000,0.054347826087
00000000000438961173,00000000003388965316,0.0151515151515
00000000000438961173,00000000003794108014,0.0232558139535
00000000000438961173,00000000001023132396,0.003125
00000000000438961173,00000000000039453212,0.00862068965517
00000000000438961173,00000000003278343782,0.0238095238095
00000000000438961173,00000000003260717936,0.05
00000000000438961173,00000000000063701775,0.00155056566933
00000000000438961173,00000000002821080487,0.0138888888889
00000000000438961173,00000000004362614017,0.00294117647059
00000000000438961173,00000000000090345954,0.0190476190476
00000000000438961173,00000000003297687486,0.125
00000000000438961173,00000000000510942393,0.00135501355014
00000000000438961173,00000000003465487392,0.00321199143469
00000000000438961173,00000000000079355995,0.000970873786408
00000000000438961173,00000000003848227992,0.1
00000000000438961173,00000000003325100460,0.00221238938053
00000000000438961173,00000000004850232559,0.0416666666667
00000000000438961173,00000000000282082074,0.00724637681159
00000000000438961173,00000000002318095009,0.00243902439024
00000000000438961173,00000000001414932163,0.0471698113208
00000000000438961173,00000000003778887019,0.125
00000000000438961173,00000000000124440843,0.08
00000000000438961173,00000000003436712944,0.0151515151515
00000000000438961173,00000000003130440619,0.00239616613419
00000000000438961173,00000000003709936333,0.0030959752322
00000000000438961173,00000000000039455426,0.0047619047619
00000000000438961173,00000000003301976893,0.00469483568075
00000000000438961173,00000000003515025553,0.00315457413249
00000000000438961173,00000000003072435974,0.00694444444444
00000000000438961173,00000000002780181376,0.25
00000000000438961173,00000000003523870992,0.00212765957447
00000000000438961173,00000000000098310564,0.00257921886514
00000000000438961173,00000000004553588412,0.25
